date,real,nominal
1972.02,40.27732969526045,133.46000914635079
1972.03,40.993015096774826,136.16034157894796
1972.04,41.23460895244801,137.293635642479
1972.05,40.98335816366264,136.78589006605853
1972.06,41.11139785878217,137.54307434024497
1972.07,40.818453275759,137.21797175891925
1972.08,41.80409836677643,140.86677759888585
1972.09,41.13251396692033,138.93375648417998
1972.10,41.16312850728164,139.69767265311077
1972.11,42.93842133990404,146.06708370901083
1972.12,43.65950425552893,148.8703326340226
1973.01,43.7807096603259,149.63487482838264
1973.02,42.4524258147203,146.11682693729063
1973.03,41.74252975088939,145.01305112446482
1973.04,41.2378515856052,144.25236735057945
1973.05,40.26969464681906,141.83495830947788
1973.06,39.65712544827423,140.6319274522673
1973.07,39.549232327824114,140.56662348106033
1973.08,38.280250444595964,138.51338443298357
1973.09,39.122665067113644,141.87546405088085
1973.10,40.11388390541748,146.75739172055364
1973.11,38.7253616725645,142.60954579355825
1973.12,37.66763439483876,139.62100207165327
1974.01,37.54301299567297,140.36391374690447
1974.02,36.578049496671156,138.51696602577476
1974.03,36.92653576457272,141.61422885272464
1974.04,35.38789627597089,136.2813451764723
1974.05,34.37379826467327,134.03068022679201
1974.06,34.313782599107384,134.89787363625874
1974.07,31.63285809529657,125.37351749545371
1974.08,30.609807858380407,122.79227237994678
1974.09,29.30344149645316,118.96236071747137
1974.10,29.528893360528116,121.06218281128861
1974.11,30.02630666794812,124.06508388790223
1974.12,29.967561678059496,124.7840837048094
1975.01,31.41488548546846,131.31478679240718
1975.02,33.73380099290367,142.09048955978164
1975.03,34.94580129222882,147.75631348879517
1975.04,35.24780880760949,149.59883957457726
1975.05,37.39774733273302,159.6237480353807
1975.06,38.2105350963875,164.31920983661075
1975.07,37.97806052823668,165.1476877565682
1975.08,35.10028413065331,152.91528209209275
1975.09,34.604484801761856,151.5882220026126
1975.10,36.121617169101825,159.10358246218004
1975.11,36.59802915814643,162.37653092882658
1975.12,36.01108394041037,160.35023681581515
1976.01,38.35920947282247,171.11373406394284
1976.02,39.37128044645749,176.2601627760596
1976.03,39.64169972964106,177.78884317404697
1976.04,40.0062736988244,180.06586502533514
1976.05,39.43441884574895,178.7575202162161
1976.06,39.583076039232,180.38412120792418
1976.07,40.25292744296752,184.40555830788992
1976.08,39.960637580714035,184.02834900186167
1976.09,40.74183836530179,188.27971555311456
1976.10,39.74495815223753,184.62947569607354
1976.11,39.75377981218955,184.98940269216666
1976.12,41.097100826581055,191.89983404310055
1977.01,40.45595306398454,189.879785076659
1977.02,39.35773837975469,186.61993939088916
1977.03,39.10152181710788,186.65991110380207
1977.04,38.70181993419578,186.30438075063
1977.05,38.52146450631298,186.36335941492644
1977.06,38.781240336538104,188.86470935993827
1977.07,38.90446617059203,190.40121882763185
1977.08,38.349967168274304,188.30283007841263
1977.09,38.1796091730358,188.07898750911068
1977.10,37.52136661719567,185.43845011261874
1977.11,37.55320499720207,186.49967771233617
1977.12,37.39345023083558,186.3063113640021
1978.01,36.21985870545805,181.62147473698394
1978.02,35.82099722267168,180.77099401091812
1978.03,35.687368607812004,181.52824674805368
1978.04,36.32807731575221,186.24460444131796
1978.05,37.11898712689626,192.08624211250572
1978.06,36.891117133617854,192.9789019995402
1978.07,36.543614325323915,192.62706034200892
1978.08,38.53046111764601,204.02743544983264
1978.09,38.413271777951934,204.94785290622167
1978.10,37.17759498356182,200.14476753394115
1978.11,35.45084248340174,191.70210677795671
1978.12,35.693651660236526,193.87422657656828
1979.01,36.29260299108361,198.874568446922
1979.02,35.71661999154577,198.01077752540846
1979.03,35.96387749679846,201.40134239172517
